X,Y,Floor,Max_Signal_2_4GHz,Max_Signal_5Hz,Coverage_2_4GHz,Coverage_5GHz
62,2,2,-71.6806,-85.0557,0,0
62,4,2,-71.2626,-84.6378,0,0
62,6,2,-70.8264,-84.2016,0,0
62,8,2,-70.3706,-83.7458,0,0
62,10,2,-69.894,-83.2692,0,0
62,12,2,-69.3952,-82.7703,0,0
62,14,2,-56.8728,-70.248,1,0
62,16,2,-56.3258,-69.701,1,0
62,18,2,-55.7534,-69.1285,1,0
62,20,2,-55.1553,-68.5305,1,0
62,22,2,-54.5327,-67.9079,1,0
62,24,2,-53.8881,-67.2633,1,0
62,26,2,-53.2272,-66.6023,1,0
62,28,2,-59.5597,-72.9348,1,0
62,30,2,-58.9017,-72.2769,1,0
62,32,2,-65.2778,-78.653,0,0
62,34,2,-62.7851,-76.1603,1,0
62,36,2,-48.6895,-62.0647,1,1
62,38,2,-53.6685,-67.0437,1,0
62,40,2,-44.5062,-57.8814,1,1
62,42,2,-53.6685,-67.0437,1,0
62,44,2,-48.6895,-62.0647,1,1
62,46,2,-62.7851,-76.1603,1,0
62,48,2,-65.2778,-78.653,0,0
62,50,2,-58.9017,-72.2769,1,0
62,52,2,-59.5597,-72.9348,1,0
62,54,2,-53.2272,-66.6023,1,0
62,56,2,-53.8881,-67.2633,1,0
62,58,2,-54.5327,-67.9079,1,0
62,60,2,-55.1553,-68.5305,1,0
62,62,2,-55.7534,-69.1285,1,0
62,64,2,-56.3258,-69.701,1,0
62,66,2,-56.8728,-70.248,1,0
62,68,2,-69.3952,-82.7703,0,0
62,70,2,-69.894,-83.2692,0,0
62,72,2,-70.3706,-83.7458,0,0
62,74,2,-70.8264,-84.2016,0,0
62,76,2,-71.2626,-84.6378,0,0
62,78,2,-71.6806,-85.0557,0,0
64,0,2,-78.8702,-92.2454,0,0
64,2,2,-78.4483,-91.8235,0,0
64,4,2,-78.0062,-91.3813,0,0
64,6,2,-77.5419,-90.9171,0,0
64,8,2,-70.1923,-83.5675,0,0
64,10,2,-69.6945,-83.0697,0,0
64,12,2,-69.1707,-82.5459,0,0
64,14,2,-68.6188,-81.994,0,0
64,16,2,-68.0366,-81.4117,0,0
64,18,2,-55.4218,-68.797,1,0
64,20,2,-54.7726,-68.1478,1,0
64,22,2,-54.0878,-67.463,1,0
64,24,2,-53.3676,-66.7428,1,0
64,26,2,-52.6148,-65.99,1,0
64,28,2,-51.8367,-65.2119,1,0
64,30,2,-58.0481,-71.4233,1,0
64,32,2,-53.2539,-66.6291,1,0
64,34,2,-51.683,-65.0581,1,0
64,36,2,-57.0634,-70.4385,1,0
64,38,2,-62.6895,-76.0647,1,0
64,40,2,-46.6891,-60.0643,1,1
64,42,2,-62.6895,-76.0647,1,0
64,44,2,-57.0634,-70.4385,1,0
64,46,2,-51.683,-65.0581,1,0
64,48,2,-53.2539,-66.6291,1,0
64,50,2,-58.0481,-71.4233,1,0
64,52,2,-51.8367,-65.2119,1,0
64,54,2,-52.6148,-65.99,1,0
64,56,2,-53.3676,-66.7428,1,0
64,58,2,-54.0878,-67.463,1,0
64,60,2,-54.7726,-68.1478,1,0
64,62,2,-55.4218,-68.797,1,0
64,64,2,-68.0366,-81.4117,0,0
64,66,2,-68.6188,-81.994,0,0
64,68,2,-69.1707,-82.5459,0,0
64,70,2,-69.6945,-83.0697,0,0
64,72,2,-70.1923,-83.5675,0,0
64,74,2,-77.5419,-90.9171,0,0
64,76,2,-78.0062,-91.3813,0,0
64,78,2,-78.4483,-91.8235,0,0
66,0,2,-78.8184,-92.1935,0,0
66,2,2,-78.3911,-91.7663,0,0
66,4,2,-77.9428,-91.318,0,0
66,6,2,-77.4714,-90.8466,0,0
66,8,2,-76.9745,-90.3497,0,0
66,10,2,-76.4495,-89.8247,0,0
66,12,2,-75.8933,-89.2685,0,0
66,14,2,-68.3952,-81.7704,0,0
66,16,2,-67.7799,-81.1551,0,0
66,18,2,-67.1247,-80.4999,0,0
66,20,2,-66.4257,-79.8009,0,0
66,22,2,-53.6788,-67.054,1,0
66,24,2,-52.8805,-66.2557,1,0
66,26,2,-52.029,-65.4042,1,0
66,28,2,-51.1261,-64.5012,1,1
66,30,2,-50.181,-63.5562,1,1
66,32,2,-54.1061,-67.4813,1,0
66,34,2,-55.2861,-68.6613,1,0
66,36,2,-58.683,-72.0581,1,0
66,38,2,-71.7851,-85.1603,0,0
66,40,2,-46.6891,-60.0643,1,1
66,42,2,-71.7851,-85.1603,0,0
66,44,2,-58.683,-72.0581,1,0
66,46,2,-55.2861,-68.6613,1,0
66,48,2,-54.1061,-67.4813,1,0
66,50,2,-50.181,-63.5562,1,1
66,52,2,-51.1261,-64.5012,1,1
66,54,2,-52.029,-65.4042,1,0
66,56,2,-52.8805,-66.2557,1,0
66,58,2,-53.6788,-67.054,1,0
66,60,2,-66.4257,-79.8009,0,0
66,62,2,-67.1247,-80.4999,0,0
66,64,2,-67.7799,-81.1551,0,0
66,66,2,-68.3952,-81.7704,0,0
66,68,2,-75.8933,-89.2685,0,0
66,70,2,-76.4495,-89.8247,0,0
66,72,2,-76.9745,-90.3497,0,0
66,74,2,-77.4714,-90.8466,0,0
66,76,2,-77.9428,-91.318,0,0
66,78,2,-78.3911,-91.7663,0,0
68,0,2,-78.787,-92.1621,0,0
68,2,2,-78.3564,-91.7316,0,0
68,4,2,-77.9043,-91.2795,0,0
68,6,2,-77.4285,-90.8037,0,0
68,8,2,-76.9264,-90.3016,0,0
68,10,2,-76.3952,-89.7703,0,0
68,12,2,-75.8315,-89.2067,0,0
68,14,2,-75.2315,-88.6067,0,0
68,16,2,-73.7484,-87.1235,0,0
68,18,2,-73.088,-86.4632,0,0
68,20,2,-66.1267,-79.5019,0,0
68,22,2,-65.3213,-78.6965,0,0
68,24,2,-58.8189,-72.194,1,0
68,26,2,-51.4959,-64.8711,1,1
68,28,2,-50.4598,-63.835,1,1
68,30,2,-49.3361,-62.7113,1,1
68,32,2,-48.135,-61.5102,1,1
68,34,2,-53.8984,-67.2736,1,0
68,36,2,-59.7334,-73.1085,1,0
68,38,2,-64.163,-77.5381,1,0
68,40,2,-44.5062,-57.8814,1,1
68,42,2,-64.163,-77.5381,1,0
68,44,2,-59.7334,-73.1085,1,0
68,46,2,-53.8984,-67.2736,1,0
68,48,2,-48.135,-61.5102,1,1
68,50,2,-49.3361,-62.7113,1,1
68,52,2,-50.4598,-63.835,1,1
68,54,2,-51.4959,-64.8711,1,1
68,56,2,-58.8189,-72.194,1,0
68,58,2,-65.3213,-78.6965,0,0
68,60,2,-66.1267,-79.5019,0,0
68,62,2,-73.088,-86.4632,0,0
68,64,2,-73.7484,-87.1235,0,0
68,66,2,-75.2315,-88.6067,0,0
68,68,2,-75.8315,-89.2067,0,0
68,70,2,-76.3952,-89.7703,0,0
68,72,2,-76.9264,-90.3016,0,0
68,74,2,-77.4285,-90.8037,0,0
68,76,2,-77.9043,-91.2795,0,0
68,78,2,-78.3564,-91.7316,0,0
70,0,2,-78.7764,-92.1516,0,0
70,2,2,-78.3448,-91.72,0,0
70,4,2,-77.8914,-91.2666,0,0
70,6,2,-77.4141,-90.7893,0,0
70,8,2,-76.9102,-90.2854,0,0
70,10,2,-75.6571,-89.0323,0,0
70,12,2,-75.1285,-88.5037,0,0
70,14,2,-74.5709,-87.946,0,0
70,16,2,-73.9817,-87.3569,0,0
70,18,2,-73.3585,-86.7337,0,0
70,20,2,-60.699,-74.0742,1,0
70,22,2,-60.0016,-73.3768,1,0
70,24,2,-59.2657,-72.6408,1,0
70,26,2,-58.4933,-71.8684,1,0
70,28,2,-57.6909,-71.066,1,0
70,30,2,-48.5733,-61.9485,1,1
70,32,2,-47.0981,-60.4733,1,1
70,34,2,-45.4575,-58.8327,1,1
70,36,2,-50.7321,-64.1072,1,1
70,38,2,-56.2282,-69.6034,1,0
70,40,2,-41.5836,-54.9588,1,1
70,42,2,-56.2282,-69.6034,1,0
70,44,2,-50.7321,-64.1072,1,1
70,46,2,-45.4575,-58.8327,1,1
70,48,2,-47.0981,-60.4733,1,1
70,50,2,-48.5733,-61.9485,1,1
70,52,2,-57.6909,-71.066,1,0
70,54,2,-58.4933,-71.8684,1,0
70,56,2,-59.2657,-72.6408,1,0
70,58,2,-60.0016,-73.3768,1,0
70,60,2,-60.699,-74.0742,1,0
70,62,2,-73.3585,-86.7337,0,0
70,64,2,-73.9817,-87.3569,0,0
70,66,2,-74.5709,-87.946,0,0
70,68,2,-75.1285,-88.5037,0,0
70,70,2,-75.6571,-89.0323,0,0
70,72,2,-76.9102,-90.2854,0,0
70,74,2,-77.4141,-90.7893,0,0
70,76,2,-77.8914,-91.2666,0,0
70,78,2,-78.3448,-91.72,0,0
72,0,2,-78.787,-92.1621,0,0
72,2,2,-78.3564,-91.7316,0,0
72,4,2,-77.2246,-90.5998,0,0
72,6,2,-76.7844,-90.1596,0,0
72,8,2,-76.324,-89.6991,0,0
72,10,2,-75.8419,-89.2171,0,0
72,12,2,-75.3367,-88.7118,0,0
72,14,2,-74.8068,-88.1819,0,0
72,16,2,-62.2508,-75.626,1,0
72,18,2,-61.6677,-75.0429,1,0
72,20,2,-61.0569,-74.4321,1,0
72,22,2,-60.4189,-73.7941,1,0
72,24,2,-59.7558,-73.131,1,0
72,26,2,-59.0727,-72.4479,1,0
72,28,2,-65.3791,-78.7542,0,0
72,30,2,-64.6909,-78.066,1,0
72,32,2,-58.2375,-71.6126,1,0
72,34,2,-44.1363,-57.5115,1,1
72,36,2,-41.5836,-54.9588,1,1
72,38,2,-45.7437,-59.1188,1,1
72,40,2,-37.1466,-50.5218,1,1
72,42,2,-45.7437,-59.1188,1,1
72,44,2,-41.5836,-54.9588,1,1
72,46,2,-44.1363,-57.5115,1,1
72,48,2,-58.2375,-71.6126,1,0
72,50,2,-64.6909,-78.066,1,0
72,52,2,-65.3791,-78.7542,0,0
72,54,2,-59.0727,-72.4479,1,0
72,56,2,-59.7558,-73.131,1,0
72,58,2,-60.4189,-73.7941,1,0
72,60,2,-61.0569,-74.4321,1,0
72,62,2,-61.6677,-75.0429,1,0
72,64,2,-62.2508,-75.626,1,0
72,66,2,-74.8068,-88.1819,0,0
72,68,2,-75.3367,-88.7118,0,0
72,70,2,-75.8419,-89.2171,0,0
72,72,2,-76.324,-89.6991,0,0
72,74,2,-76.7844,-90.1596,0,0
72,76,2,-77.2246,-90.5998,0,0
72,78,2,-78.3564,-91.7316,0,0
74,0,2,-78.1768,-91.552,0,0
74,2,2,-77.785,-91.1602,0,0
74,4,2,-77.3774,-90.7526,0,0
74,6,2,-76.9532,-90.3283,0,0
74,8,2,-76.5112,-89.8864,0,0
74,10,2,-76.0506,-89.4258,0,0
74,12,2,-63.5704,-76.9456,1,0
74,14,2,-63.07,-76.4452,1,0
74,16,2,-62.5488,-75.9239,1,0
74,18,2,-62.0069,-75.382,1,0
74,20,2,-61.445,-74.8202,1,0
74,22,2,-60.8654,-74.2406,1,0
74,24,2,-60.2717,-73.6469,1,0
74,26,2,-66.6707,-80.0459,0,0
74,28,2,-66.0727,-79.4479,0,0
74,30,2,-65.4933,-78.8684,0,0
74,32,2,-67.7101,-81.0853,0,0
74,34,2,-66.6474,-80.0226,0,0
74,36,2,-63.9087,-77.2839,1,0
74,38,2,-34.5939,-47.9691,1,1
74,40,2,-27.6042,-40.9794,1,1
74,42,2,-34.5939,-47.9691,1,1
74,44,2,-63.9087,-77.2839,1,0
74,46,2,-66.6474,-80.0226,0,0
74,48,2,-67.7101,-81.0853,0,0
74,50,2,-65.4933,-78.8684,0,0
74,52,2,-66.0727,-79.4479,0,0
74,54,2,-66.6707,-80.0459,0,0
74,56,2,-60.2717,-73.6469,1,0
74,58,2,-60.8654,-74.2406,1,0
74,60,2,-61.445,-74.8202,1,0
74,62,2,-62.0069,-75.382,1,0
74,64,2,-62.5488,-75.9239,1,0
74,66,2,-63.07,-76.4452,1,0
74,68,2,-63.5704,-76.9456,1,0
74,70,2,-76.0506,-89.4258,0,0
74,72,2,-76.5112,-89.8864,0,0
74,74,2,-76.9532,-90.3283,0,0
74,76,2,-77.3774,-90.7526,0,0
74,78,2,-77.785,-91.1602,0,0
76,0,2,-67.529,-80.9042,0,0
76,2,2,-67.169,-80.5442,0,0
76,4,2,-66.7974,-80.1726,0,0
76,6,2,-66.4141,-79.7893,0,0
76,8,2,-66.0187,-79.3939,0,0
76,10,2,-65.6114,-78.9866,0,0
76,12,2,-65.1923,-78.5675,0,0
76,14,2,-64.762,-78.1372,1,0
76,16,2,-64.3216,-77.6968,1,0
76,18,2,-63.8728,-77.248,1,0
76,20,2,-63.4181,-76.7932,1,0
76,22,2,-62.9611,-76.3363,1,0
76,24,2,-62.5071,-75.8823,1,0
76,26,2,-62.0628,-75.438,1,0
76,28,2,-62.9658,-76.341,1,0
76,30,2,-61.6848,-75.06,1,0
76,32,2,-60.2539,-73.6291,1,0
76,34,2,-58.683,-72.0581,1,0
76,36,2,-57.0634,-70.4385,1,0
76,38,2,-34.5939,-47.9691,1,1
76,40,2,-27.6042,-40.9794,1,1
76,42,2,-34.5939,-47.9691,1,1
76,44,2,-57.0634,-70.4385,1,0
76,46,2,-58.683,-72.0581,1,0
76,48,2,-60.2539,-73.6291,1,0
76,50,2,-61.6848,-75.06,1,0
76,52,2,-62.9658,-76.341,1,0
76,54,2,-62.0628,-75.438,1,0
76,56,2,-62.5071,-75.8823,1,0
76,58,2,-62.9611,-76.3363,1,0
76,60,2,-63.4181,-76.7932,1,0
76,62,2,-63.8728,-77.248,1,0
76,64,2,-64.3216,-77.6968,1,0
76,66,2,-64.762,-78.1372,1,0
76,68,2,-65.1923,-78.5675,0,0
76,70,2,-65.6114,-78.9866,0,0
76,72,2,-66.0187,-79.3939,0,0
76,74,2,-66.4141,-79.7893,0,0
76,76,2,-66.7974,-80.1726,0,0
76,78,2,-67.169,-80.5442,0,0
78,0,2,-67.3665,-80.7417,0,0
78,2,2,-66.9922,-80.3674,0,0
78,4,2,-66.6045,-79.9797,0,0
78,6,2,-66.2029,-79.5781,0,0
78,8,2,-65.7869,-79.162,0,0
78,10,2,-65.356,-78.7312,0,0
78,12,2,-64.9102,-78.2854,1,0
78,14,2,-64.4495,-77.8247,1,0
78,16,2,-63.9744,-77.3496,1,0
78,18,2,-63.486,-76.8612,1,0
78,20,2,-62.9864,-76.3616,1,0
78,22,2,-62.4788,-75.854,1,0
78,24,2,-61.9682,-75.3434,1,0
78,26,2,-61.4616,-74.8368,1,0
78,28,2,-60.9691,-74.3443,1,0
78,30,2,-61.2582,-74.6333,1,0
78,32,2,-58.2375,-71.6126,1,0
78,34,2,-44.1363,-57.5115,1,1
78,36,2,-41.5836,-54.9588,1,1
78,38,2,-45.7437,-59.1188,1,1
78,40,2,-37.1466,-50.5218,1,1
78,42,2,-45.7437,-59.1188,1,1
78,44,2,-41.5836,-54.9588,1,1
78,46,2,-44.1363,-57.5115,1,1
78,48,2,-58.2375,-71.6126,1,0
78,50,2,-61.2582,-74.6333,1,0
78,52,2,-60.9691,-74.3443,1,0
78,54,2,-61.4616,-74.8368,1,0
78,56,2,-61.9682,-75.3434,1,0
78,58,2,-62.4788,-75.854,1,0
78,60,2,-62.9864,-76.3616,1,0
78,62,2,-63.486,-76.8612,1,0
78,64,2,-63.9744,-77.3496,1,0
78,66,2,-64.4495,-77.8247,1,0
78,68,2,-64.9102,-78.2854,1,0
78,70,2,-65.356,-78.7312,0,0
78,72,2,-65.7869,-79.162,0,0
78,74,2,-66.2029,-79.5781,0,0
78,76,2,-66.6045,-79.9797,0,0
78,78,2,-66.9922,-80.3674,0,0
80,0,2,-67.2169,-80.592,0,0
80,2,2,-66.8288,-80.204,0,0
80,4,2,-66.4255,-79.8007,0,0
80,6,2,-66.0062,-79.3813,0,0
80,8,2,-65.5698,-78.945,0,0
80,10,2,-65.1158,-78.4909,0,0
80,12,2,-64.6431,-78.0183,1,0
80,14,2,-64.1515,-77.5266,1,0
80,16,2,-63.6405,-77.0157,1,0
80,18,2,-63.1107,-76.4859,1,0
80,20,2,-62.563,-75.9382,1,0
80,22,2,-61.9999,-75.3751,1,0
80,24,2,-61.4257,-74.8009,1,0
80,26,2,-60.847,-74.2222,1,0
80,28,2,-60.2745,-73.6497,1,0
80,30,2,-48.5733,-61.9485,1,1
80,32,2,-47.0981,-60.4733,1,1
80,34,2,-45.4575,-58.8327,1,1
80,36,2,-50.7321,-64.1072,1,1
80,38,2,-52.7128,-66.0879,1,0
80,40,2,-38.4856,-51.8608,1,1
80,42,2,-52.7128,-66.0879,1,0
80,44,2,-50.7321,-64.1072,1,1
80,46,2,-45.4575,-58.8327,1,1
80,48,2,-47.0981,-60.4733,1,1
80,50,2,-48.5733,-61.9485,1,1
80,52,2,-60.2745,-73.6497,1,0
80,54,2,-60.847,-74.2222,1,0
80,56,2,-61.4257,-74.8009,1,0
80,58,2,-61.9999,-75.3751,1,0
80,60,2,-62.563,-75.9382,1,0
80,62,2,-63.1107,-76.4859,1,0
80,64,2,-63.6405,-77.0157,1,0
80,66,2,-64.1515,-77.5266,1,0
80,68,2,-64.6431,-78.0183,1,0
80,70,2,-65.1158,-78.4909,0,0
80,72,2,-65.5698,-78.945,0,0
80,74,2,-66.0062,-79.3813,0,0
80,76,2,-66.4255,-79.8007,0,0
80,78,2,-66.8288,-80.204,0,0
82,0,2,-67.0815,-80.4567,0,0
82,2,2,-66.6806,-80.0557,0,0
82,4,2,-66.2626,-79.6378,0,0
82,6,2,-65.8264,-79.2016,0,0
82,8,2,-65.3706,-78.7458,0,0
82,10,2,-64.894,-78.2692,1,0
82,12,2,-64.3952,-77.7703,1,0
82,14,2,-63.8728,-77.248,1,0
82,16,2,-63.3258,-76.701,1,0
82,18,2,-62.7534,-76.1285,1,0
82,20,2,-62.1553,-75.5305,1,0
82,22,2,-61.5327,-74.9079,1,0
82,24,2,-60.8881,-74.2633,1,0
82,26,2,-51.4959,-64.8711,1,1
82,28,2,-50.4598,-63.835,1,1
82,30,2,-49.3361,-62.7113,1,1
82,32,2,-48.135,-61.5102,1,1
82,34,2,-53.8984,-67.2736,1,0
82,36,2,-55.6895,-69.0647,1,0
82,38,2,-53.6685,-67.0437,1,0
82,40,2,-44.5062,-57.8814,1,1
82,42,2,-53.6685,-67.0437,1,0
82,44,2,-55.6895,-69.0647,1,0
82,46,2,-53.8984,-67.2736,1,0
82,48,2,-48.135,-61.5102,1,1
82,50,2,-49.3361,-62.7113,1,1
82,52,2,-50.4598,-63.835,1,1
82,54,2,-51.4959,-64.8711,1,1
82,56,2,-60.8881,-74.2633,1,0
82,58,2,-61.5327,-74.9079,1,0
82,60,2,-62.1553,-75.5305,1,0
82,62,2,-62.7534,-76.1285,1,0
82,64,2,-63.3258,-76.701,1,0
82,66,2,-63.8728,-77.248,1,0
82,68,2,-64.3952,-77.7703,1,0
82,70,2,-64.894,-78.2692,1,0
82,72,2,-65.3706,-78.7458,0,0
82,74,2,-65.8264,-79.2016,0,0
82,76,2,-66.2626,-79.6378,0,0
82,78,2,-66.6806,-80.0557,0,0
84,0,2,-66.962,-80.3372,0,0
84,2,2,-66.5494,-79.9245,0,0
84,4,2,-66.1179,-79.4931,0,0
84,6,2,-65.6661,-79.0413,0,0
84,8,2,-65.1923,-78.5675,0,0
84,10,2,-64.6945,-78.0697,1,0
84,12,2,-64.1707,-77.5459,1,0
84,14,2,-63.6188,-76.994,1,0
84,16,2,-63.0366,-76.4117,1,0
84,18,2,-62.4218,-75.797,1,0
84,20,2,-61.7726,-75.1478,1,0
84,22,2,-53.6788,-67.054,1,0
84,24,2,-52.8805,-66.2557,1,0
84,26,2,-52.029,-65.4042,1,0
84,28,2,-51.1261,-64.5012,1,1
84,30,2,-50.181,-63.5562,1,1
84,32,2,-56.2179,-69.5931,1,0
84,34,2,-55.2861,-68.6613,1,0
84,36,2,-57.0634,-70.4385,1,0
84,38,2,-62.6895,-76.0647,1,0
84,40,2,-46.6891,-60.0643,1,1
84,42,2,-62.6895,-76.0647,1,0
84,44,2,-57.0634,-70.4385,1,0
84,46,2,-55.2861,-68.6613,1,0
84,48,2,-56.2179,-69.5931,1,0
84,50,2,-50.181,-63.5562,1,1
84,52,2,-51.1261,-64.5012,1,1
84,54,2,-52.029,-65.4042,1,0
84,56,2,-52.8805,-66.2557,1,0
84,58,2,-53.6788,-67.054,1,0
84,60,2,-61.7726,-75.1478,1,0
84,62,2,-62.4218,-75.797,1,0
84,64,2,-63.0366,-76.4117,1,0
84,66,2,-63.6188,-76.994,1,0
84,68,2,-64.1707,-77.5459,1,0
84,70,2,-64.6945,-78.0697,1,0
84,72,2,-65.1923,-78.5675,0,0
84,74,2,-65.6661,-79.0413,0,0
84,76,2,-66.1179,-79.4931,0,0
84,78,2,-66.5494,-79.9245,0,0
86,0,2,-66.8599,-80.2351,0,0
86,2,2,-66.4369,-79.8121,0,0
86,4,2,-65.9936,-79.3687,0,0
86,6,2,-65.5279,-78.9031,0,0
86,8,2,-65.0378,-78.413,0,0
86,10,2,-64.5209,-77.8961,1,0
86,12,2,-63.9744,-77.3496,1,0
86,14,2,-63.3952,-76.7704,1,0
86,16,2,-62.7799,-76.1551,1,0
86,18,2,-55.4218,-68.797,1,0
86,20,2,-54.7726,-68.1478,1,0
86,22,2,-54.0878,-67.463,1,0
86,24,2,-53.3676,-66.7428,1,0
86,26,2,-52.6148,-65.99,1,0
86,28,2,-51.8367,-65.2119,1,0
86,30,2,-57.181,-70.5562,1,0
86,32,2,-56.2179,-69.5931,1,0
86,34,2,-55.2861,-68.6613,1,0
86,36,2,-58.683,-72.0581,1,0
86,38,2,-67.8984,-81.2736,0,0
86,40,2,-46.6891,-60.0643,1,1
86,42,2,-67.8984,-81.2736,0,0
86,44,2,-58.683,-72.0581,1,0
86,46,2,-55.2861,-68.6613,1,0
86,48,2,-56.2179,-69.5931,1,0
86,50,2,-57.181,-70.5562,1,0
86,52,2,-51.8367,-65.2119,1,0
86,54,2,-52.6148,-65.99,1,0
86,56,2,-53.3676,-66.7428,1,0
86,58,2,-54.0878,-67.463,1,0
86,60,2,-54.7726,-68.1478,1,0
86,62,2,-55.4218,-68.797,1,0
86,64,2,-62.7799,-76.1551,1,0
86,66,2,-63.3952,-76.7704,1,0
86,68,2,-63.9744,-77.3496,1,0
86,70,2,-64.5209,-77.8961,1,0
86,72,2,-65.0378,-78.413,0,0
86,74,2,-65.5279,-78.9031,0,0
86,76,2,-65.9936,-79.3687,0,0
86,78,2,-66.4369,-79.8121,0,0
88,0,2,-66.7764,-80.1516,0,0
88,2,2,-66.3448,-79.72,0,0
88,4,2,-65.8914,-79.2666,0,0
88,6,2,-65.4141,-78.7893,0,0
88,8,2,-64.9102,-78.2854,1,0
88,10,2,-64.3769,-77.7521,1,0
88,12,2,-63.8107,-77.1859,1,0
88,14,2,-56.8728,-70.248,1,0
88,16,2,-56.3258,-69.701,1,0
88,18,2,-55.7534,-69.1285,1,0
88,20,2,-55.1553,-68.5305,1,0
88,22,2,-54.5327,-67.9079,1,0
88,24,2,-53.8881,-67.2633,1,0
88,26,2,-53.2272,-66.6023,1,0
88,28,2,-57.4598,-70.835,1,0
88,30,2,-56.3361,-69.7113,1,0
88,32,2,-55.135,-68.5102,1,0
88,34,2,-53.8984,-67.2736,1,0
88,36,2,-57.9927,-71.3679,1,0
88,38,2,-58.847,-72.2222,1,0
88,40,2,-44.5062,-57.8814,1,1
88,42,2,-58.847,-72.2222,1,0
88,44,2,-57.9927,-71.3679,1,0
88,46,2,-53.8984,-67.2736,1,0
88,48,2,-55.135,-68.5102,1,0
88,50,2,-56.3361,-69.7113,1,0
88,52,2,-57.4598,-70.835,1,0
88,54,2,-53.2272,-66.6023,1,0
88,56,2,-53.8881,-67.2633,1,0
88,58,2,-54.5327,-67.9079,1,0
88,60,2,-55.1553,-68.5305,1,0
88,62,2,-55.7534,-69.1285,1,0
88,64,2,-56.3258,-69.701,1,0
88,66,2,-56.8728,-70.248,1,0
88,68,2,-63.8107,-77.1859,1,0
88,70,2,-64.3769,-77.7521,1,0
88,72,2,-64.9102,-78.2854,1,0
88,74,2,-65.4141,-78.7893,0,0
88,76,2,-65.8914,-79.2666,0,0
88,78,2,-66.3448,-79.72,0,0
90,0,2,-66.7128,-80.0879,0,0
90,2,2,-66.2744,-79.6496,0,0
90,4,2,-65.8133,-79.1884,0,0
90,6,2,-65.3267,-78.7019,0,0
90,8,2,-64.812,-78.1872,1,0
90,10,2,-58.1158,-71.4909,1,0
90,12,2,-57.6431,-71.0183,1,0
90,14,2,-57.1515,-70.5266,1,0
90,16,2,-56.6405,-70.0157,1,0
90,18,2,-56.1107,-69.4859,1,0
90,20,2,-55.563,-68.9382,1,0
90,22,2,-54.9999,-68.3751,1,0
90,24,2,-54.4257,-67.8009,1,0
90,26,2,-58.0481,-71.4233,1,0
90,28,2,-56.8831,-70.2583,1,0
90,30,2,-55.5733,-68.9485,1,0
90,32,2,-54.0981,-67.4733,1,0
90,34,2,-52.4575,-65.8327,1,0
90,36,2,-50.7321,-64.1072,1,1
90,38,2,-56.2282,-69.6034,1,0
90,40,2,-41.5836,-54.9588,1,1
90,42,2,-56.2282,-69.6034,1,0
90,44,2,-50.7321,-64.1072,1,1
90,46,2,-52.4575,-65.8327,1,0
90,48,2,-54.0981,-67.4733,1,0
90,50,2,-55.5733,-68.9485,1,0
90,52,2,-56.8831,-70.2583,1,0
90,54,2,-58.0481,-71.4233,1,0
90,56,2,-54.4257,-67.8009,1,0
90,58,2,-54.9999,-68.3751,1,0
90,60,2,-55.563,-68.9382,1,0
90,62,2,-56.1107,-69.4859,1,0
90,64,2,-56.6405,-70.0157,1,0
90,66,2,-57.1515,-70.5266,1,0
90,68,2,-57.6431,-71.0183,1,0
90,70,2,-58.1158,-71.4909,1,0
90,72,2,-64.812,-78.1872,1,0
90,74,2,-65.3267,-78.7019,0,0
90,76,2,-65.8133,-79.1884,0,0
90,78,2,-66.2744,-79.6496,0,0
92,0,2,-66.6698,-80.045,0,0
92,2,2,-66.2269,-79.6021,0,0
92,4,2,-65.7603,-79.1355,0,0
92,6,2,-59.2029,-72.5781,1,0
92,8,2,-58.7869,-72.162,1,0
92,10,2,-58.356,-71.7312,1,0
92,12,2,-57.9102,-71.2854,1,0
92,14,2,-57.4495,-70.8247,1,0
92,16,2,-56.9744,-70.3496,1,0
92,18,2,-56.486,-69.8612,1,0
92,20,2,-55.9864,-69.3616,1,0
92,22,2,-55.4788,-68.854,1,0
92,24,2,-58.8367,-72.2119,1,0
92,26,2,-57.7218,-71.0969,1,0
92,28,2,-56.4511,-69.8263,1,0
92,30,2,-54.9785,-68.3537,1,0
92,32,2,-53.2375,-66.6126,1,0
92,34,2,-51.1363,-64.5115,1,1
92,36,2,-48.5836,-61.9588,1,1
92,38,2,-45.7437,-59.1188,1,1
92,40,2,-37.1466,-50.5218,1,1
92,42,2,-45.7437,-59.1188,1,1
92,44,2,-48.5836,-61.9588,1,1
92,46,2,-51.1363,-64.5115,1,1
92,48,2,-53.2375,-66.6126,1,0
92,50,2,-54.9785,-68.3537,1,0
92,52,2,-56.4511,-69.8263,1,0
92,54,2,-57.7218,-71.0969,1,0
92,56,2,-58.8367,-72.2119,1,0
92,58,2,-55.4788,-68.854,1,0
92,60,2,-55.9864,-69.3616,1,0
92,62,2,-56.486,-69.8612,1,0
92,64,2,-56.9744,-70.3496,1,0
92,66,2,-57.4495,-70.8247,1,0
92,68,2,-57.9102,-71.2854,1,0
92,70,2,-58.356,-71.7312,1,0
92,72,2,-58.7869,-72.162,1,0
92,74,2,-59.2029,-72.5781,1,0
92,76,2,-65.7603,-79.1355,0,0
92,78,2,-66.2269,-79.6021,0,0
94,0,2,-66.6481,-80.0233,0,0
